show all arguments configuration...
Namespace(batch_size=32, dataset='IMDBMULTI', degree_as_nlabel=True, device=0, disable_cuda=False, epochs=350, filename='', final_dropout=0.5, fold_idx=0, graph_pooling_type='mean', hidden_dim=64, learn_eps=False, lr=0.01, model='gcn', neighbor_pooling_type='sum', num_layers=5, num_mlp_layers=2, seed=0)
train_set : test_set = %d : %d 1350 150
[epoch 0][train_loss, train_acc, valid_loss, valid_acc] : 1.0386 0.4296 1.0510 0.4667
[epoch 88][train_loss, train_acc, valid_loss, valid_acc] : 0.8559 0.5785 0.9456 0.5200
[epoch 89][train_loss, train_acc, valid_loss, valid_acc] : 0.8532 0.5719 0.9535 0.5267
[epoch 90][train_loss, train_acc, valid_loss, valid_acc] : 0.8507 0.5815 0.9491 0.5333
[epoch 91][train_loss, train_acc, valid_loss, valid_acc] : 0.8449 0.5807 0.9615 0.5267
[epoch 92][train_loss, train_acc, valid_loss, valid_acc] : 0.8453 0.5830 0.9613 0.5200
[epoch 93][train_loss, train_acc, valid_loss, valid_acc] : 0.8473 0.5852 0.9580 0.5133
[epoch 94][train_loss, train_acc, valid_loss, valid_acc] : 0.8435 0.5815 0.9632 0.5333
[epoch 95][train_loss, train_acc, valid_loss, valid_acc] : 0.8665 0.5726 0.9660 0.5267
[epoch 96][train_loss, train_acc, valid_loss, valid_acc] : 0.8561 0.5822 0.9539 0.5733
[epoch 97][train_loss, train_acc, valid_loss, valid_acc] : 0.8485 0.5800 0.9645 0.5667
[epoch 98][train_loss, train_acc, valid_loss, valid_acc] : 0.8513 0.5859 0.9607 0.5333
[epoch 99][train_loss, train_acc, valid_loss, valid_acc] : 0.8461 0.5822 0.9540 0.5267
[epoch 100][train_loss, train_acc, valid_loss, valid_acc] : 0.8551 0.5807 0.9485 0.5533
[epoch 101][train_loss, train_acc, valid_loss, valid_acc] : 0.8457 0.5844 0.9434 0.5533
[epoch 102][train_loss, train_acc, valid_loss, valid_acc] : 0.8459 0.5822 0.9464 0.5000
[epoch 103][train_loss, train_acc, valid_loss, valid_acc] : 0.8416 0.5874 0.9450 0.5533
[epoch 104][train_loss, train_acc, valid_loss, valid_acc] : 0.8400 0.5874 0.9616 0.5400
[epoch 105][train_loss, train_acc, valid_loss, valid_acc] : 0.8461 0.5867 0.9546 0.5467
[epoch 106][train_loss, train_acc, valid_loss, valid_acc] : 0.8475 0.5785 0.9576 0.5067
[epoch 107][train_loss, train_acc, valid_loss, valid_acc] : 0.8479 0.5837 0.9415 0.5533
[epoch 108][train_loss, train_acc, valid_loss, valid_acc] : 0.8390 0.5763 0.9519 0.5200
[epoch 109][train_loss, train_acc, valid_loss, valid_acc] : 0.8490 0.5807 0.9429 0.5000
[epoch 110][train_loss, train_acc, valid_loss, valid_acc] : 0.8465 0.5756 0.9448 0.5267
[epoch 111][train_loss, train_acc, valid_loss, valid_acc] : 0.8370 0.5815 0.9612 0.5200
[epoch 112][train_loss, train_acc, valid_loss, valid_acc] : 0.8413 0.5756 0.9544 0.5333
[epoch 113][train_loss, train_acc, valid_loss, valid_acc] : 0.8399 0.5852 0.9374 0.5333
[epoch 114][train_loss, train_acc, valid_loss, valid_acc] : 0.8375 0.5859 0.9509 0.5067
[epoch 115][train_loss, train_acc, valid_loss, valid_acc] : 0.8441 0.5889 0.9472 0.5333
[epoch 116][train_loss, train_acc, valid_loss, valid_acc] : 0.8341 0.5844 0.9538 0.5600
[epoch 117][train_loss, train_acc, valid_loss, valid_acc] : 0.8420 0.5844 0.9635 0.5267
[epoch 118][train_loss, train_acc, valid_loss, valid_acc] : 0.8344 0.5904 0.9583 0.5333
[epoch 119][train_loss, train_acc, valid_loss, valid_acc] : 0.8344 0.5800 0.9633 0.5067
[epoch 120][train_loss, train_acc, valid_loss, valid_acc] : 0.8304 0.5896 0.9629 0.5133
[epoch 121][train_loss, train_acc, valid_loss, valid_acc] : 0.8380 0.5807 0.9660 0.5200
[epoch 122][train_loss, train_acc, valid_loss, valid_acc] : 0.8374 0.5889 0.9579 0.5333
[epoch 123][train_loss, train_acc, valid_loss, valid_acc] : 0.8330 0.5874 0.9706 0.5400
[epoch 124][train_loss, train_acc, valid_loss, valid_acc] : 0.8348 0.5874 0.9546 0.5400
[epoch 125][train_loss, train_acc, valid_loss, valid_acc] : 0.8285 0.5911 0.9582 0.5200
[epoch 126][train_loss, train_acc, valid_loss, valid_acc] : 0.8390 0.5911 0.9582 0.5467
[epoch 127][train_loss, train_acc, valid_loss, valid_acc] : 0.8460 0.5904 0.9589 0.5467
[epoch 128][train_loss, train_acc, valid_loss, valid_acc] : 0.8345 0.5844 0.9704 0.5067
[epoch 129][train_loss, train_acc, valid_loss, valid_acc] : 0.8340 0.5911 0.9613 0.5267
[epoch 130][train_loss, train_acc, valid_loss, valid_acc] : 0.8342 0.5844 0.9524 0.5200
[epoch 131][train_loss, train_acc, valid_loss, valid_acc] : 0.8325 0.5911 0.9553 0.5733
[epoch 132][train_loss, train_acc, valid_loss, valid_acc] : 0.8296 0.5933 0.9777 0.5400
[epoch 133][train_loss, train_acc, valid_loss, valid_acc] : 0.8279 0.5896 0.9933 0.5200
[epoch 134][train_loss, train_acc, valid_loss, valid_acc] : 0.8316 0.5844 0.9863 0.5133
[epoch 135][train_loss, train_acc, valid_loss, valid_acc] : 0.8365 0.5881 0.9905 0.5600
[epoch 136][train_loss, train_acc, valid_loss, valid_acc] : 0.8326 0.5844 0.9831 0.5467
[epoch 137][train_loss, train_acc, valid_loss, valid_acc] : 0.8306 0.5867 0.9730 0.5267
[epoch 138][train_loss, train_acc, valid_loss, valid_acc] : 0.8274 0.5881 0.9859 0.5067
[epoch 139][train_loss, train_acc, valid_loss, valid_acc] : 0.8261 0.5911 0.9719 0.5400
[epoch 140][train_loss, train_acc, valid_loss, valid_acc] : 0.8289 0.5874 0.9691 0.5333
[epoch 141][train_loss, train_acc, valid_loss, valid_acc] : 0.8305 0.5881 0.9819 0.5200
[epoch 142][train_loss, train_acc, valid_loss, valid_acc] : 0.8279 0.5889 0.9655 0.5467
[epoch 143][train_loss, train_acc, valid_loss, valid_acc] : 0.8324 0.5889 0.9554 0.5533
[epoch 144][train_loss, train_acc, valid_loss, valid_acc] : 0.8284 0.5889 0.9607 0.5667
[epoch 145][train_loss, train_acc, valid_loss, valid_acc] : 0.8331 0.5881 0.9564 0.5667
[epoch 146][train_loss, train_acc, valid_loss, valid_acc] : 0.8220 0.5933 0.9822 0.5467
[epoch 147][train_loss, train_acc, valid_loss, valid_acc] : 0.8283 0.5933 0.9665 0.5533
[epoch 148][train_loss, train_acc, valid_loss, valid_acc] : 0.8282 0.5926 0.9784 0.5467
[epoch 149][train_loss, train_acc, valid_loss, valid_acc] : 0.8278 0.5941 0.9779 0.5400
[epoch 150][train_loss, train_acc, valid_loss, valid_acc] : 0.8332 0.5896 0.9687 0.5400
[epoch 151][train_loss, train_acc, valid_loss, valid_acc] : 0.8247 0.5904 0.9847 0.5200
[epoch 152][train_loss, train_acc, valid_loss, valid_acc] : 0.8224 0.5933 0.9693 0.5533
[epoch 153][train_loss, train_acc, valid_loss, valid_acc] : 0.8303 0.5904 0.9610 0.5667
[epoch 154][train_loss, train_acc, valid_loss, valid_acc] : 0.8313 0.5978 0.9689 0.5533
[epoch 155][train_loss, train_acc, valid_loss, valid_acc] : 0.8255 0.5919 0.9597 0.5467
[epoch 156][train_loss, train_acc, valid_loss, valid_acc] : 0.8256 0.5941 0.9647 0.5133
[epoch 157][train_loss, train_acc, valid_loss, valid_acc] : 0.8243 0.5941 0.9681 0.5133
[epoch 158][train_loss, train_acc, valid_loss, valid_acc] : 0.8206 0.5956 0.9720 0.5467
[epoch 159][train_loss, train_acc, valid_loss, valid_acc] : 0.8170 0.5896 0.9868 0.5067
[epoch 160][train_loss, train_acc, valid_loss, valid_acc] : 0.8216 0.5933 0.9604 0.5333
[epoch 161][train_loss, train_acc, valid_loss, valid_acc] : 0.8199 0.5978 0.9700 0.5333
[epoch 162][train_loss, train_acc, valid_loss, valid_acc] : 0.8194 0.5948 0.9712 0.5533
[epoch 163][train_loss, train_acc, valid_loss, valid_acc] : 0.8146 0.5919 0.9806 0.5267
[epoch 164][train_loss, train_acc, valid_loss, valid_acc] : 0.8136 0.5978 0.9784 0.5333
[epoch 165][train_loss, train_acc, valid_loss, valid_acc] : 0.8214 0.5978 0.9764 0.5400
[epoch 166][train_loss, train_acc, valid_loss, valid_acc] : 0.8158 0.5963 0.9767 0.5400
[epoch 167][train_loss, train_acc, valid_loss, valid_acc] : 0.8155 0.5963 0.9798 0.5400
[epoch 168][train_loss, train_acc, valid_loss, valid_acc] : 0.8316 0.5904 0.9622 0.5467
[epoch 169][train_loss, train_acc, valid_loss, valid_acc] : 0.8197 0.5933 0.9798 0.5467
[epoch 170][train_loss, train_acc, valid_loss, valid_acc] : 0.8178 0.5978 0.9797 0.5600
[epoch 171][train_loss, train_acc, valid_loss, valid_acc] : 0.8140 0.5978 0.9716 0.5533
[epoch 172][train_loss, train_acc, valid_loss, valid_acc] : 0.8195 0.5889 0.9802 0.5133
[epoch 173][train_loss, train_acc, valid_loss, valid_acc] : 0.8202 0.5874 0.9802 0.5133
[epoch 174][train_loss, train_acc, valid_loss, valid_acc] : 0.8200 0.5933 0.9717 0.5200
[epoch 175][train_loss, train_acc, valid_loss, valid_acc] : 0.8174 0.5956 0.9806 0.5667
[epoch 176][train_loss, train_acc, valid_loss, valid_acc] : 0.8195 0.5941 0.9798 0.5400
[epoch 177][train_loss, train_acc, valid_loss, valid_acc] : 0.8145 0.6015 0.9816 0.5200
[epoch 178][train_loss, train_acc, valid_loss, valid_acc] : 0.8148 0.5970 0.9886 0.5200
[epoch 179][train_loss, train_acc, valid_loss, valid_acc] : 0.8127 0.5948 0.9794 0.5533
[epoch 180][train_loss, train_acc, valid_loss, valid_acc] : 0.8233 0.5881 0.9916 0.5333
[epoch 181][train_loss, train_acc, valid_loss, valid_acc] : 0.8143 0.5933 1.0029 0.5400
[epoch 182][train_loss, train_acc, valid_loss, valid_acc] : 0.8178 0.5933 1.0018 0.5200
[epoch 183][train_loss, train_acc, valid_loss, valid_acc] : 0.8144 0.5963 1.0114 0.5667
[epoch 184][train_loss, train_acc, valid_loss, valid_acc] : 0.8183 0.5904 1.0037 0.5267
[epoch 185][train_loss, train_acc, valid_loss, valid_acc] : 0.8155 0.5970 0.9760 0.5667
[epoch 186][train_loss, train_acc, valid_loss, valid_acc] : 0.8179 0.5970 0.9831 0.5667
[epoch 187][train_loss, train_acc, valid_loss, valid_acc] : 0.8182 0.5978 0.9840 0.5533
[epoch 188][train_loss, train_acc, valid_loss, valid_acc] : 0.8109 0.6000 0.9802 0.5467
[epoch 189][train_loss, train_acc, valid_loss, valid_acc] : 0.8154 0.5963 0.9766 0.5267
[epoch 190][train_loss, train_acc, valid_loss, valid_acc] : 0.8168 0.5978 0.9709 0.5733
[epoch 191][train_loss, train_acc, valid_loss, valid_acc] : 0.8121 0.6022 0.9869 0.5600
[epoch 192][train_loss, train_acc, valid_loss, valid_acc] : 0.8149 0.5956 0.9692 0.5200
[epoch 193][train_loss, train_acc, valid_loss, valid_acc] : 0.8121 0.5948 1.0006 0.5133
[epoch 194][train_loss, train_acc, valid_loss, valid_acc] : 0.8137 0.5970 0.9828 0.5133
[epoch 195][train_loss, train_acc, valid_loss, valid_acc] : 0.8123 0.6000 0.9954 0.5467
[epoch 196][train_loss, train_acc, valid_loss, valid_acc] : 0.8118 0.6007 0.9764 0.5533
[epoch 197][train_loss, train_acc, valid_loss, valid_acc] : 0.8069 0.5985 0.9886 0.5400
[epoch 198][train_loss, train_acc, valid_loss, valid_acc] : 0.8200 0.5970 0.9797 0.5400
[epoch 199][train_loss, train_acc, valid_loss, valid_acc] : 0.8135 0.5985 0.9879 0.5467
[epoch 200][train_loss, train_acc, valid_loss, valid_acc] : 0.8059 0.6015 0.9874 0.5600
[epoch 201][train_loss, train_acc, valid_loss, valid_acc] : 0.8165 0.5941 0.9806 0.5467
[epoch 202][train_loss, train_acc, valid_loss, valid_acc] : 0.8134 0.6030 0.9727 0.5400
[epoch 203][train_loss, train_acc, valid_loss, valid_acc] : 0.8075 0.5993 0.9939 0.5533
[epoch 204][train_loss, train_acc, valid_loss, valid_acc] : 0.8070 0.6037 1.0046 0.5400
[epoch 205][train_loss, train_acc, valid_loss, valid_acc] : 0.8080 0.6059 1.0033 0.5467
[epoch 206][train_loss, train_acc, valid_loss, valid_acc] : 0.8083 0.6015 1.0048 0.5200
[epoch 207][train_loss, train_acc, valid_loss, valid_acc] : 0.8076 0.6000 0.9987 0.5333
[epoch 208][train_loss, train_acc, valid_loss, valid_acc] : 0.8090 0.5993 0.9961 0.5133
[epoch 209][train_loss, train_acc, valid_loss, valid_acc] : 0.8122 0.6044 0.9895 0.5400
[epoch 210][train_loss, train_acc, valid_loss, valid_acc] : 0.8067 0.6052 0.9903 0.5333
[epoch 211][train_loss, train_acc, valid_loss, valid_acc] : 0.8139 0.5978 0.9907 0.5400
[epoch 212][train_loss, train_acc, valid_loss, valid_acc] : 0.8055 0.6015 0.9964 0.5600
[epoch 213][train_loss, train_acc, valid_loss, valid_acc] : 0.8125 0.6007 1.0019 0.5467
[epoch 214][train_loss, train_acc, valid_loss, valid_acc] : 0.8118 0.6037 0.9873 0.5400
[epoch 215][train_loss, train_acc, valid_loss, valid_acc] : 0.8117 0.5948 1.0035 0.5333
[epoch 216][train_loss, train_acc, valid_loss, valid_acc] : 0.8096 0.5985 0.9984 0.5533
[epoch 217][train_loss, train_acc, valid_loss, valid_acc] : 0.8047 0.6000 0.9902 0.5200
[epoch 218][train_loss, train_acc, valid_loss, valid_acc] : 0.8112 0.5956 0.9914 0.5400
[epoch 219][train_loss, train_acc, valid_loss, valid_acc] : 0.8132 0.5970 0.9938 0.5400
[epoch 220][train_loss, train_acc, valid_loss, valid_acc] : 0.8057 0.6007 0.9989 0.5533
[epoch 221][train_loss, train_acc, valid_loss, valid_acc] : 0.8132 0.5985 0.9749 0.5600
[epoch 222][train_loss, train_acc, valid_loss, valid_acc] : 0.8063 0.6000 0.9955 0.5400
[epoch 223][train_loss, train_acc, valid_loss, valid_acc] : 0.8060 0.6037 0.9917 0.5533
[epoch 224][train_loss, train_acc, valid_loss, valid_acc] : 0.8089 0.6030 1.0010 0.5333
[epoch 225][train_loss, train_acc, valid_loss, valid_acc] : 0.8108 0.6022 0.9979 0.5333
[epoch 226][train_loss, train_acc, valid_loss, valid_acc] : 0.8102 0.5993 0.9956 0.5400
[epoch 227][train_loss, train_acc, valid_loss, valid_acc] : 0.8043 0.6007 1.0057 0.5133
[epoch 228][train_loss, train_acc, valid_loss, valid_acc] : 0.8075 0.5993 0.9960 0.5333
[epoch 229][train_loss, train_acc, valid_loss, valid_acc] : 0.8070 0.5993 1.0093 0.5267
[epoch 230][train_loss, train_acc, valid_loss, valid_acc] : 0.8165 0.5956 1.0168 0.5400
[epoch 231][train_loss, train_acc, valid_loss, valid_acc] : 0.8072 0.6015 1.0027 0.5133
[epoch 232][train_loss, train_acc, valid_loss, valid_acc] : 0.8029 0.6030 1.0062 0.5333
[epoch 233][train_loss, train_acc, valid_loss, valid_acc] : 0.8047 0.5985 1.0119 0.5200
[epoch 234][train_loss, train_acc, valid_loss, valid_acc] : 0.8103 0.5993 1.0077 0.5267
[epoch 235][train_loss, train_acc, valid_loss, valid_acc] : 0.8053 0.6015 1.0076 0.5200
[epoch 236][train_loss, train_acc, valid_loss, valid_acc] : 0.8185 0.5933 0.9931 0.5333
[epoch 237][train_loss, train_acc, valid_loss, valid_acc] : 0.8065 0.6044 0.9938 0.5400
[epoch 238][train_loss, train_acc, valid_loss, valid_acc] : 0.8098 0.6037 0.9889 0.5467
[epoch 239][train_loss, train_acc, valid_loss, valid_acc] : 0.8070 0.6022 0.9869 0.5333
[epoch 240][train_loss, train_acc, valid_loss, valid_acc] : 0.8042 0.6007 0.9985 0.5600
[epoch 241][train_loss, train_acc, valid_loss, valid_acc] : 0.8106 0.6030 0.9898 0.5400
[epoch 242][train_loss, train_acc, valid_loss, valid_acc] : 0.8061 0.6022 1.0044 0.5333
[epoch 243][train_loss, train_acc, valid_loss, valid_acc] : 0.8073 0.5993 1.0147 0.5200
[epoch 244][train_loss, train_acc, valid_loss, valid_acc] : 0.8005 0.6007 1.0009 0.5267
[epoch 245][train_loss, train_acc, valid_loss, valid_acc] : 0.8089 0.6000 1.0091 0.5000
[epoch 246][train_loss, train_acc, valid_loss, valid_acc] : 0.8069 0.6015 1.0242 0.5067
[epoch 247][train_loss, train_acc, valid_loss, valid_acc] : 0.8060 0.6030 1.0035 0.5400
[epoch 248][train_loss, train_acc, valid_loss, valid_acc] : 0.8081 0.6044 0.9964 0.5467
[epoch 249][train_loss, train_acc, valid_loss, valid_acc] : 0.8032 0.6007 1.0088 0.5067
[epoch 250][train_loss, train_acc, valid_loss, valid_acc] : 0.8084 0.5993 0.9929 0.5067
[epoch 251][train_loss, train_acc, valid_loss, valid_acc] : 0.8019 0.6015 1.0141 0.5267
[epoch 252][train_loss, train_acc, valid_loss, valid_acc] : 0.8040 0.6015 1.0221 0.5133
[epoch 253][train_loss, train_acc, valid_loss, valid_acc] : 0.8106 0.6037 0.9976 0.5400
[epoch 254][train_loss, train_acc, valid_loss, valid_acc] : 0.8029 0.6022 1.0142 0.5267
[epoch 255][train_loss, train_acc, valid_loss, valid_acc] : 0.7997 0.6044 1.0254 0.5333
[epoch 256][train_loss, train_acc, valid_loss, valid_acc] : 0.8046 0.6044 1.0152 0.5400
[epoch 257][train_loss, train_acc, valid_loss, valid_acc] : 0.8049 0.6044 0.9971 0.5333
[epoch 258][train_loss, train_acc, valid_loss, valid_acc] : 0.8049 0.6030 1.0202 0.5200
[epoch 259][train_loss, train_acc, valid_loss, valid_acc] : 0.8040 0.6030 1.0131 0.5333
[epoch 260][train_loss, train_acc, valid_loss, valid_acc] : 0.8043 0.6022 1.0229 0.5333
[epoch 261][train_loss, train_acc, valid_loss, valid_acc] : 0.8045 0.6000 1.0181 0.5200
[epoch 262][train_loss, train_acc, valid_loss, valid_acc] : 0.8018 0.6037 1.0117 0.5067
[epoch 263][train_loss, train_acc, valid_loss, valid_acc] : 0.8083 0.6030 1.0073 0.5400
[epoch 264][train_loss, train_acc, valid_loss, valid_acc] : 0.8008 0.6044 1.0089 0.5467
[epoch 265][train_loss, train_acc, valid_loss, valid_acc] : 0.8048 0.6037 0.9836 0.5400
