show all arguments configuration...
Namespace(batch_size=32, dataset='IMDBMULTI', degree_as_nlabel=True, device=0, disable_cuda=False, epochs=350, filename='', final_dropout=0.5, fold_idx=0, graph_pooling_type='mean', hidden_dim=64, learn_eps=False, lr=0.01, model='gin', neighbor_pooling_type='sum', num_layers=5, num_mlp_layers=2, seed=0)
train_set : test_set = %d : %d 1350 150
[epoch 0][train_loss, train_acc, valid_loss, valid_acc] : 1.4726 0.4556 1.5172 0.4267
[epoch 65][train_loss, train_acc, valid_loss, valid_acc] : 0.9567 0.5570 1.0043 0.5200
[epoch 66][train_loss, train_acc, valid_loss, valid_acc] : 0.8882 0.5607 0.9482 0.5400
[epoch 67][train_loss, train_acc, valid_loss, valid_acc] : 0.9047 0.5504 0.9433 0.5133
[epoch 68][train_loss, train_acc, valid_loss, valid_acc] : 0.9003 0.5407 0.9515 0.5200
[epoch 69][train_loss, train_acc, valid_loss, valid_acc] : 0.8842 0.5704 0.9424 0.5467
[epoch 70][train_loss, train_acc, valid_loss, valid_acc] : 0.8835 0.5785 0.9497 0.5400
[epoch 71][train_loss, train_acc, valid_loss, valid_acc] : 0.8867 0.5719 0.9358 0.5600
[epoch 72][train_loss, train_acc, valid_loss, valid_acc] : 0.9282 0.5600 1.0145 0.5200
[epoch 73][train_loss, train_acc, valid_loss, valid_acc] : 0.8806 0.5704 0.9189 0.5400
[epoch 74][train_loss, train_acc, valid_loss, valid_acc] : 1.1125 0.5681 1.2759 0.5133
[epoch 75][train_loss, train_acc, valid_loss, valid_acc] : 0.8868 0.5637 0.9474 0.5667
[epoch 76][train_loss, train_acc, valid_loss, valid_acc] : 0.8925 0.5681 0.9456 0.5067
[epoch 77][train_loss, train_acc, valid_loss, valid_acc] : 0.8776 0.5726 0.9308 0.5400
[epoch 78][train_loss, train_acc, valid_loss, valid_acc] : 0.9530 0.5578 1.0367 0.5333
[epoch 79][train_loss, train_acc, valid_loss, valid_acc] : 0.8740 0.5756 0.9342 0.5533
[epoch 80][train_loss, train_acc, valid_loss, valid_acc] : 0.8708 0.5778 0.9231 0.5467
[epoch 81][train_loss, train_acc, valid_loss, valid_acc] : 0.8750 0.5748 0.9210 0.5467
[epoch 82][train_loss, train_acc, valid_loss, valid_acc] : 0.8703 0.5733 0.9201 0.5600
[epoch 83][train_loss, train_acc, valid_loss, valid_acc] : 0.8750 0.5711 0.9351 0.5533
[epoch 84][train_loss, train_acc, valid_loss, valid_acc] : 0.8730 0.5733 0.9276 0.5800
[epoch 85][train_loss, train_acc, valid_loss, valid_acc] : 1.1234 0.5437 1.0761 0.5267
[epoch 86][train_loss, train_acc, valid_loss, valid_acc] : 0.9433 0.5622 0.9527 0.5267
[epoch 87][train_loss, train_acc, valid_loss, valid_acc] : 0.9462 0.5615 0.9689 0.5333
[epoch 88][train_loss, train_acc, valid_loss, valid_acc] : 0.9052 0.5585 1.0247 0.5267
[epoch 89][train_loss, train_acc, valid_loss, valid_acc] : 0.9188 0.5659 1.0643 0.4933
[epoch 90][train_loss, train_acc, valid_loss, valid_acc] : 0.8798 0.5667 0.9634 0.5400
[epoch 91][train_loss, train_acc, valid_loss, valid_acc] : 0.8867 0.5607 0.9317 0.5333
[epoch 92][train_loss, train_acc, valid_loss, valid_acc] : 0.8803 0.5659 0.9401 0.5200
[epoch 93][train_loss, train_acc, valid_loss, valid_acc] : 0.8724 0.5763 0.9705 0.5067
[epoch 94][train_loss, train_acc, valid_loss, valid_acc] : 0.9816 0.5570 1.1575 0.4867
[epoch 95][train_loss, train_acc, valid_loss, valid_acc] : 0.9365 0.5637 0.9435 0.5133
[epoch 96][train_loss, train_acc, valid_loss, valid_acc] : 0.8851 0.5674 0.9446 0.5000
[epoch 97][train_loss, train_acc, valid_loss, valid_acc] : 0.8843 0.5756 0.9839 0.5333
[epoch 98][train_loss, train_acc, valid_loss, valid_acc] : 0.8699 0.5644 0.9454 0.5333
[epoch 99][train_loss, train_acc, valid_loss, valid_acc] : 0.8750 0.5630 0.9724 0.4800
[epoch 100][train_loss, train_acc, valid_loss, valid_acc] : 0.8787 0.5719 0.9807 0.5400
[epoch 101][train_loss, train_acc, valid_loss, valid_acc] : 0.8843 0.5644 0.9707 0.5133
[epoch 102][train_loss, train_acc, valid_loss, valid_acc] : 0.8757 0.5778 0.9851 0.5267
[epoch 103][train_loss, train_acc, valid_loss, valid_acc] : 0.8651 0.5822 0.9525 0.5400
[epoch 104][train_loss, train_acc, valid_loss, valid_acc] : 0.8726 0.5815 0.9468 0.5267
[epoch 105][train_loss, train_acc, valid_loss, valid_acc] : 0.8638 0.5800 0.9442 0.5333
[epoch 106][train_loss, train_acc, valid_loss, valid_acc] : 0.8606 0.5793 0.9352 0.5533
[epoch 107][train_loss, train_acc, valid_loss, valid_acc] : 0.8746 0.5807 0.9779 0.5267
[epoch 108][train_loss, train_acc, valid_loss, valid_acc] : 0.8732 0.5770 0.9601 0.5533
[epoch 109][train_loss, train_acc, valid_loss, valid_acc] : 0.8751 0.5830 0.9843 0.5667
[epoch 110][train_loss, train_acc, valid_loss, valid_acc] : 1.0772 0.5659 1.5107 0.5267
[epoch 111][train_loss, train_acc, valid_loss, valid_acc] : 0.9154 0.5696 1.0567 0.5267
[epoch 112][train_loss, train_acc, valid_loss, valid_acc] : 0.8722 0.5800 1.0177 0.5600
[epoch 113][train_loss, train_acc, valid_loss, valid_acc] : 0.8666 0.5785 1.0192 0.5333
[epoch 114][train_loss, train_acc, valid_loss, valid_acc] : 0.8997 0.5726 1.0302 0.4933
[epoch 115][train_loss, train_acc, valid_loss, valid_acc] : 0.9926 0.5719 1.2126 0.5067
[epoch 116][train_loss, train_acc, valid_loss, valid_acc] : 1.1565 0.5652 1.6084 0.5133
[epoch 117][train_loss, train_acc, valid_loss, valid_acc] : 1.0947 0.5719 1.6173 0.5067
[epoch 118][train_loss, train_acc, valid_loss, valid_acc] : 1.0016 0.5733 1.2401 0.5200
[epoch 119][train_loss, train_acc, valid_loss, valid_acc] : 0.9661 0.5748 1.2868 0.5333
[epoch 120][train_loss, train_acc, valid_loss, valid_acc] : 1.2133 0.5733 1.4457 0.5400
[epoch 121][train_loss, train_acc, valid_loss, valid_acc] : 1.5521 0.5652 2.3301 0.4933
[epoch 122][train_loss, train_acc, valid_loss, valid_acc] : 1.1970 0.5667 1.5003 0.5200
[epoch 123][train_loss, train_acc, valid_loss, valid_acc] : 1.0987 0.5756 1.3314 0.5267
[epoch 124][train_loss, train_acc, valid_loss, valid_acc] : 0.9851 0.5689 1.3687 0.5067
[epoch 125][train_loss, train_acc, valid_loss, valid_acc] : 1.0913 0.5578 1.2837 0.4467
[epoch 126][train_loss, train_acc, valid_loss, valid_acc] : 0.8901 0.5696 1.0278 0.5200
[epoch 127][train_loss, train_acc, valid_loss, valid_acc] : 0.8589 0.5844 0.9829 0.5067
[epoch 128][train_loss, train_acc, valid_loss, valid_acc] : 0.9124 0.5615 1.0818 0.4733
[epoch 129][train_loss, train_acc, valid_loss, valid_acc] : 0.9625 0.5852 1.2309 0.4800
[epoch 130][train_loss, train_acc, valid_loss, valid_acc] : 0.8555 0.5830 0.9815 0.5133
[epoch 131][train_loss, train_acc, valid_loss, valid_acc] : 0.8442 0.5881 0.9255 0.5600
[epoch 132][train_loss, train_acc, valid_loss, valid_acc] : 0.8772 0.5807 0.9798 0.5333
[epoch 133][train_loss, train_acc, valid_loss, valid_acc] : 0.9077 0.5830 1.0890 0.5067
[epoch 134][train_loss, train_acc, valid_loss, valid_acc] : 0.9096 0.5815 1.0924 0.5400
[epoch 135][train_loss, train_acc, valid_loss, valid_acc] : 0.9883 0.5778 1.2999 0.5067
[epoch 136][train_loss, train_acc, valid_loss, valid_acc] : 0.8824 0.5852 1.0117 0.5400
[epoch 137][train_loss, train_acc, valid_loss, valid_acc] : 0.9379 0.5785 1.2102 0.5333
[epoch 138][train_loss, train_acc, valid_loss, valid_acc] : 1.0931 0.5763 1.6802 0.5133
[epoch 139][train_loss, train_acc, valid_loss, valid_acc] : 1.0862 0.5741 1.5997 0.5133
[epoch 140][train_loss, train_acc, valid_loss, valid_acc] : 0.9147 0.5867 1.1590 0.5200
[epoch 141][train_loss, train_acc, valid_loss, valid_acc] : 1.0124 0.5837 1.4924 0.5333
[epoch 142][train_loss, train_acc, valid_loss, valid_acc] : 0.9885 0.5852 1.4490 0.5200
[epoch 143][train_loss, train_acc, valid_loss, valid_acc] : 1.2288 0.5793 2.2628 0.5000
[epoch 144][train_loss, train_acc, valid_loss, valid_acc] : 1.1093 0.5837 1.9921 0.5133
[epoch 145][train_loss, train_acc, valid_loss, valid_acc] : 1.0839 0.5763 1.6907 0.5000
[epoch 146][train_loss, train_acc, valid_loss, valid_acc] : 0.9536 0.5822 1.3925 0.5067
[epoch 147][train_loss, train_acc, valid_loss, valid_acc] : 1.1232 0.5719 1.8852 0.5200
[epoch 148][train_loss, train_acc, valid_loss, valid_acc] : 1.1119 0.5719 1.9080 0.5067
[epoch 149][train_loss, train_acc, valid_loss, valid_acc] : 0.8398 0.5830 0.9758 0.5400
[epoch 150][train_loss, train_acc, valid_loss, valid_acc] : 1.0213 0.5844 1.4819 0.5267
[epoch 151][train_loss, train_acc, valid_loss, valid_acc] : 0.8339 0.5911 0.9426 0.5400
[epoch 152][train_loss, train_acc, valid_loss, valid_acc] : 0.8606 0.5896 0.9700 0.5333
[epoch 153][train_loss, train_acc, valid_loss, valid_acc] : 0.9873 0.5859 1.4032 0.5067
[epoch 154][train_loss, train_acc, valid_loss, valid_acc] : 0.9393 0.5874 1.2925 0.5133
[epoch 155][train_loss, train_acc, valid_loss, valid_acc] : 1.1398 0.5830 1.9606 0.5133
[epoch 156][train_loss, train_acc, valid_loss, valid_acc] : 0.8840 0.5904 1.0963 0.5067
[epoch 157][train_loss, train_acc, valid_loss, valid_acc] : 0.8281 0.5911 0.9534 0.5333
[epoch 158][train_loss, train_acc, valid_loss, valid_acc] : 0.9731 0.5859 1.2466 0.5133
[epoch 159][train_loss, train_acc, valid_loss, valid_acc] : 1.1282 0.5793 1.7741 0.5133
[epoch 160][train_loss, train_acc, valid_loss, valid_acc] : 0.9978 0.5844 1.3457 0.5200
[epoch 161][train_loss, train_acc, valid_loss, valid_acc] : 0.9223 0.5837 1.2726 0.5533
[epoch 162][train_loss, train_acc, valid_loss, valid_acc] : 0.9535 0.5852 1.2863 0.5133
[epoch 163][train_loss, train_acc, valid_loss, valid_acc] : 1.2625 0.5756 1.8352 0.5333
[epoch 164][train_loss, train_acc, valid_loss, valid_acc] : 1.2040 0.5778 1.7967 0.5600
[epoch 165][train_loss, train_acc, valid_loss, valid_acc] : 1.2351 0.5756 2.0013 0.4800
[epoch 166][train_loss, train_acc, valid_loss, valid_acc] : 1.1732 0.5770 2.1455 0.4933
[epoch 167][train_loss, train_acc, valid_loss, valid_acc] : 0.8565 0.5919 0.9979 0.5267
[epoch 168][train_loss, train_acc, valid_loss, valid_acc] : 1.0194 0.5815 1.4486 0.5000
[epoch 169][train_loss, train_acc, valid_loss, valid_acc] : 0.9077 0.5822 1.2171 0.5267
[epoch 170][train_loss, train_acc, valid_loss, valid_acc] : 1.2493 0.5763 2.1521 0.5000
[epoch 171][train_loss, train_acc, valid_loss, valid_acc] : 0.9937 0.5778 1.5627 0.5400
[epoch 172][train_loss, train_acc, valid_loss, valid_acc] : 1.1016 0.5770 1.8497 0.4933
[epoch 173][train_loss, train_acc, valid_loss, valid_acc] : 1.1952 0.5793 2.1211 0.5467
[epoch 174][train_loss, train_acc, valid_loss, valid_acc] : 1.1521 0.5733 1.9773 0.5467
[epoch 175][train_loss, train_acc, valid_loss, valid_acc] : 0.9772 0.5830 1.3132 0.5133
[epoch 176][train_loss, train_acc, valid_loss, valid_acc] : 1.0636 0.5830 1.7271 0.5267
[epoch 177][train_loss, train_acc, valid_loss, valid_acc] : 1.0122 0.5815 1.4329 0.4800
[epoch 178][train_loss, train_acc, valid_loss, valid_acc] : 0.8816 0.5881 0.9904 0.5000
[epoch 179][train_loss, train_acc, valid_loss, valid_acc] : 1.1355 0.5815 1.6023 0.4867
[epoch 180][train_loss, train_acc, valid_loss, valid_acc] : 0.9935 0.5807 1.2311 0.5133
[epoch 181][train_loss, train_acc, valid_loss, valid_acc] : 0.9327 0.5852 1.2538 0.5000
[epoch 182][train_loss, train_acc, valid_loss, valid_acc] : 1.0395 0.5852 1.5357 0.5000
[epoch 183][train_loss, train_acc, valid_loss, valid_acc] : 1.1202 0.5881 1.7814 0.5200
[epoch 184][train_loss, train_acc, valid_loss, valid_acc] : 1.4278 0.5815 2.3266 0.4667
[epoch 185][train_loss, train_acc, valid_loss, valid_acc] : 0.8730 0.5852 1.0092 0.5000
[epoch 186][train_loss, train_acc, valid_loss, valid_acc] : 0.8219 0.5896 0.9425 0.5467
[epoch 187][train_loss, train_acc, valid_loss, valid_acc] : 0.8227 0.5919 0.9843 0.5400
[epoch 188][train_loss, train_acc, valid_loss, valid_acc] : 0.8923 0.5948 1.1793 0.5133
[epoch 189][train_loss, train_acc, valid_loss, valid_acc] : 0.8138 0.5956 0.9537 0.5533
[epoch 190][train_loss, train_acc, valid_loss, valid_acc] : 0.8198 0.5941 0.9567 0.5400
[epoch 191][train_loss, train_acc, valid_loss, valid_acc] : 0.9787 0.5874 1.4101 0.5267
[epoch 192][train_loss, train_acc, valid_loss, valid_acc] : 1.1522 0.5844 2.1944 0.5067
[epoch 193][train_loss, train_acc, valid_loss, valid_acc] : 1.0414 0.5904 1.7349 0.5000
[epoch 194][train_loss, train_acc, valid_loss, valid_acc] : 1.6278 0.5889 3.5787 0.5000
[epoch 195][train_loss, train_acc, valid_loss, valid_acc] : 1.4804 0.5815 2.7389 0.5333
[epoch 196][train_loss, train_acc, valid_loss, valid_acc] : 0.8881 0.5948 1.3099 0.5000
[epoch 197][train_loss, train_acc, valid_loss, valid_acc] : 1.0689 0.5889 2.0656 0.5200
[epoch 198][train_loss, train_acc, valid_loss, valid_acc] : 1.0581 0.5919 2.0232 0.5133
[epoch 199][train_loss, train_acc, valid_loss, valid_acc] : 1.1999 0.5881 2.5896 0.5400
[epoch 200][train_loss, train_acc, valid_loss, valid_acc] : 1.0617 0.5933 2.0430 0.5400
[epoch 201][train_loss, train_acc, valid_loss, valid_acc] : 1.1258 0.5941 2.3797 0.5333
[epoch 202][train_loss, train_acc, valid_loss, valid_acc] : 1.1188 0.5889 2.2851 0.5000
[epoch 203][train_loss, train_acc, valid_loss, valid_acc] : 1.3380 0.5926 3.0441 0.5133
[epoch 204][train_loss, train_acc, valid_loss, valid_acc] : 1.4509 0.5963 3.4977 0.5200
[epoch 205][train_loss, train_acc, valid_loss, valid_acc] : 1.2534 0.5941 2.7044 0.5000
[epoch 206][train_loss, train_acc, valid_loss, valid_acc] : 1.1343 0.5956 2.4007 0.5333
[epoch 207][train_loss, train_acc, valid_loss, valid_acc] : 1.2252 0.5911 2.7274 0.5200
[epoch 208][train_loss, train_acc, valid_loss, valid_acc] : 1.1092 0.5933 2.1493 0.5000
[epoch 209][train_loss, train_acc, valid_loss, valid_acc] : 1.1401 0.5941 2.2799 0.5267
[epoch 210][train_loss, train_acc, valid_loss, valid_acc] : 1.1840 0.5896 2.1821 0.5200
[epoch 211][train_loss, train_acc, valid_loss, valid_acc] : 1.0451 0.5896 1.8191 0.5267
[epoch 212][train_loss, train_acc, valid_loss, valid_acc] : 1.0596 0.5859 1.9345 0.5200
[epoch 213][train_loss, train_acc, valid_loss, valid_acc] : 1.1889 0.5919 2.4136 0.5133
[epoch 214][train_loss, train_acc, valid_loss, valid_acc] : 1.2628 0.5889 2.7386 0.5000
[epoch 215][train_loss, train_acc, valid_loss, valid_acc] : 1.2032 0.5941 2.5183 0.5200
[epoch 216][train_loss, train_acc, valid_loss, valid_acc] : 1.0627 0.5911 1.9834 0.5133
[epoch 217][train_loss, train_acc, valid_loss, valid_acc] : 1.1726 0.5933 2.1453 0.5067
[epoch 218][train_loss, train_acc, valid_loss, valid_acc] : 1.4445 0.5904 3.0812 0.4933
[epoch 219][train_loss, train_acc, valid_loss, valid_acc] : 1.5506 0.5785 3.3421 0.4733
[epoch 220][train_loss, train_acc, valid_loss, valid_acc] : 1.2580 0.5852 2.5485 0.5000
[epoch 221][train_loss, train_acc, valid_loss, valid_acc] : 1.3493 0.5911 2.5512 0.5200
[epoch 222][train_loss, train_acc, valid_loss, valid_acc] : 1.3759 0.5867 2.9125 0.5067
[epoch 223][train_loss, train_acc, valid_loss, valid_acc] : 1.1638 0.5933 2.2416 0.5200
[epoch 224][train_loss, train_acc, valid_loss, valid_acc] : 1.4756 0.5896 3.2995 0.5067
[epoch 225][train_loss, train_acc, valid_loss, valid_acc] : 0.9590 0.5970 1.6619 0.5200
[epoch 226][train_loss, train_acc, valid_loss, valid_acc] : 0.8894 0.5956 1.3179 0.5133
[epoch 227][train_loss, train_acc, valid_loss, valid_acc] : 1.3046 0.5963 2.9178 0.5267
[epoch 228][train_loss, train_acc, valid_loss, valid_acc] : 1.0027 0.5978 1.7841 0.5200
[epoch 229][train_loss, train_acc, valid_loss, valid_acc] : 0.8811 0.5948 1.2750 0.5200
[epoch 230][train_loss, train_acc, valid_loss, valid_acc] : 1.2963 0.5874 2.7252 0.5200
[epoch 231][train_loss, train_acc, valid_loss, valid_acc] : 1.1262 0.5970 2.2540 0.5333
[epoch 232][train_loss, train_acc, valid_loss, valid_acc] : 1.4476 0.5889 3.0804 0.4867
[epoch 233][train_loss, train_acc, valid_loss, valid_acc] : 1.1790 0.5896 2.4050 0.4800
[epoch 234][train_loss, train_acc, valid_loss, valid_acc] : 0.9440 0.5978 1.5177 0.5200
[epoch 235][train_loss, train_acc, valid_loss, valid_acc] : 1.0934 0.5963 2.1037 0.5133
[epoch 236][train_loss, train_acc, valid_loss, valid_acc] : 1.1675 0.5919 2.2536 0.5133
[epoch 237][train_loss, train_acc, valid_loss, valid_acc] : 1.0805 0.5911 1.9168 0.5333
[epoch 238][train_loss, train_acc, valid_loss, valid_acc] : 0.8858 0.6007 1.2696 0.5067
[epoch 239][train_loss, train_acc, valid_loss, valid_acc] : 1.0206 0.5926 1.6180 0.5333
[epoch 240][train_loss, train_acc, valid_loss, valid_acc] : 0.8602 0.5956 1.0755 0.5067
[epoch 241][train_loss, train_acc, valid_loss, valid_acc] : 0.8963 0.5993 1.2710 0.5267
[epoch 242][train_loss, train_acc, valid_loss, valid_acc] : 0.8402 0.5985 1.0028 0.5467
[epoch 243][train_loss, train_acc, valid_loss, valid_acc] : 0.8203 0.6007 0.9899 0.5467
[epoch 244][train_loss, train_acc, valid_loss, valid_acc] : 1.1199 0.5926 1.5877 0.5200
[epoch 245][train_loss, train_acc, valid_loss, valid_acc] : 0.8857 0.5956 1.1675 0.5333
[epoch 246][train_loss, train_acc, valid_loss, valid_acc] : 1.1930 0.5874 1.6831 0.5067
[epoch 247][train_loss, train_acc, valid_loss, valid_acc] : 0.8558 0.6015 1.1741 0.5267
[epoch 248][train_loss, train_acc, valid_loss, valid_acc] : 0.9244 0.5948 1.3710 0.5333
[epoch 249][train_loss, train_acc, valid_loss, valid_acc] : 0.8836 0.6007 1.1937 0.5467
[epoch 250][train_loss, train_acc, valid_loss, valid_acc] : 0.9121 0.5993 1.3180 0.5200
[epoch 251][train_loss, train_acc, valid_loss, valid_acc] : 0.8112 0.6044 0.9671 0.5667
[epoch 252][train_loss, train_acc, valid_loss, valid_acc] : 0.9376 0.6000 1.4477 0.5400
[epoch 253][train_loss, train_acc, valid_loss, valid_acc] : 0.8910 0.6030 1.2504 0.5400
[epoch 254][train_loss, train_acc, valid_loss, valid_acc] : 1.0670 0.5919 1.9551 0.5000
[epoch 255][train_loss, train_acc, valid_loss, valid_acc] : 0.8915 0.6030 1.2819 0.5467
[epoch 256][train_loss, train_acc, valid_loss, valid_acc] : 0.9517 0.6000 1.4753 0.5467
[epoch 257][train_loss, train_acc, valid_loss, valid_acc] : 1.1576 0.6000 2.1739 0.5333
[epoch 258][train_loss, train_acc, valid_loss, valid_acc] : 1.0672 0.5993 1.9411 0.5400
[epoch 259][train_loss, train_acc, valid_loss, valid_acc] : 0.9318 0.5993 1.4610 0.5400
[epoch 260][train_loss, train_acc, valid_loss, valid_acc] : 0.8596 0.6007 1.1347 0.5467
[epoch 261][train_loss, train_acc, valid_loss, valid_acc] : 0.9589 0.5985 1.5291 0.5400
[epoch 262][train_loss, train_acc, valid_loss, valid_acc] : 0.8586 0.6000 1.1511 0.5400
[epoch 263][train_loss, train_acc, valid_loss, valid_acc] : 0.9080 0.6030 1.3503 0.5400
[epoch 264][train_loss, train_acc, valid_loss, valid_acc] : 0.8864 0.6000 1.3311 0.5467
[epoch 265][train_loss, train_acc, valid_loss, valid_acc] : 1.0309 0.6000 1.8409 0.5267
