show all arguments configuration...
Namespace(batch_size=32, dataset='MUTAG', device=0, disable_cuda=False, epochs=350, filename='', final_dropout=0.5, fold_idx=0, graph_pooling_type='sum', hidden_dim=64, learn_eps=False, lr=0.01, model='gin', neighbor_pooling_type='sum', num_layers=5, num_mlp_layers=2, seed=0)
train_set : test_set = %d : %d 169 19
[epoch 0][train_loss, train_acc, valid_loss, valid_acc] : 2.6925 0.6627 2.8490 0.6842
[epoch 49][train_loss, train_acc, valid_loss, valid_acc] : 0.4672 0.8639 1.2939 0.7895
[epoch 50][train_loss, train_acc, valid_loss, valid_acc] : 0.3714 0.9172 0.6337 0.8421
[epoch 51][train_loss, train_acc, valid_loss, valid_acc] : 0.3553 0.9112 0.4207 0.8421
[epoch 52][train_loss, train_acc, valid_loss, valid_acc] : 0.3264 0.9231 0.5341 0.8947
[epoch 53][train_loss, train_acc, valid_loss, valid_acc] : 0.5759 0.8580 0.0667 1.0000
[epoch 54][train_loss, train_acc, valid_loss, valid_acc] : 0.6902 0.8284 0.0849 0.9474
[epoch 55][train_loss, train_acc, valid_loss, valid_acc] : 0.2709 0.8817 0.8039 0.8421
[epoch 56][train_loss, train_acc, valid_loss, valid_acc] : 0.2324 0.9290 0.5607 0.8947
[epoch 57][train_loss, train_acc, valid_loss, valid_acc] : 0.2411 0.9172 0.2680 0.8421
[epoch 58][train_loss, train_acc, valid_loss, valid_acc] : 0.2164 0.9349 0.3357 0.8947
[epoch 59][train_loss, train_acc, valid_loss, valid_acc] : 0.2429 0.8876 0.7012 0.7895
[epoch 60][train_loss, train_acc, valid_loss, valid_acc] : 0.1976 0.9349 0.5313 0.8947
[epoch 61][train_loss, train_acc, valid_loss, valid_acc] : 0.2263 0.9231 0.6169 0.8947
[epoch 62][train_loss, train_acc, valid_loss, valid_acc] : 0.1672 0.9290 0.3121 0.8947
[epoch 63][train_loss, train_acc, valid_loss, valid_acc] : 0.2052 0.9290 0.4888 0.8947
[epoch 64][train_loss, train_acc, valid_loss, valid_acc] : 0.2873 0.9172 0.0944 0.9474
[epoch 65][train_loss, train_acc, valid_loss, valid_acc] : 0.1840 0.9290 0.4088 0.8947
[epoch 66][train_loss, train_acc, valid_loss, valid_acc] : 0.1690 0.9290 0.1778 0.8947
[epoch 67][train_loss, train_acc, valid_loss, valid_acc] : 0.1930 0.9290 0.1111 0.9474
[epoch 68][train_loss, train_acc, valid_loss, valid_acc] : 0.2079 0.9053 0.3957 0.8947
[epoch 69][train_loss, train_acc, valid_loss, valid_acc] : 0.2348 0.9231 0.4820 0.8947
[epoch 70][train_loss, train_acc, valid_loss, valid_acc] : 0.3418 0.8817 0.8177 0.7895
[epoch 71][train_loss, train_acc, valid_loss, valid_acc] : 0.1815 0.9290 0.2514 0.8947
[epoch 72][train_loss, train_acc, valid_loss, valid_acc] : 0.1863 0.9231 0.4222 0.8947
[epoch 73][train_loss, train_acc, valid_loss, valid_acc] : 0.2203 0.9231 0.5140 0.8947
[epoch 74][train_loss, train_acc, valid_loss, valid_acc] : 0.2699 0.9053 0.1728 0.8947
[epoch 75][train_loss, train_acc, valid_loss, valid_acc] : 0.2082 0.9290 0.3753 0.8947
[epoch 76][train_loss, train_acc, valid_loss, valid_acc] : 0.4939 0.8639 0.1293 0.9474
[epoch 77][train_loss, train_acc, valid_loss, valid_acc] : 0.2552 0.8994 0.6776 0.8947
[epoch 78][train_loss, train_acc, valid_loss, valid_acc] : 0.3483 0.8994 0.8725 0.8421
[epoch 79][train_loss, train_acc, valid_loss, valid_acc] : 0.2252 0.9172 0.4907 0.8947
[epoch 80][train_loss, train_acc, valid_loss, valid_acc] : 0.1741 0.9349 0.3225 0.8947
[epoch 81][train_loss, train_acc, valid_loss, valid_acc] : 0.5483 0.8521 0.0331 1.0000
[epoch 82][train_loss, train_acc, valid_loss, valid_acc] : 0.2388 0.8994 0.3771 0.8947
[epoch 83][train_loss, train_acc, valid_loss, valid_acc] : 0.2439 0.8935 0.4635 0.8421
[epoch 84][train_loss, train_acc, valid_loss, valid_acc] : 1.1074 0.7929 0.1623 0.9474
[epoch 85][train_loss, train_acc, valid_loss, valid_acc] : 0.6533 0.8462 0.0665 0.9474
[epoch 86][train_loss, train_acc, valid_loss, valid_acc] : 0.1735 0.9349 0.2531 0.8947
[epoch 87][train_loss, train_acc, valid_loss, valid_acc] : 0.4462 0.8757 0.9479 0.7895
[epoch 88][train_loss, train_acc, valid_loss, valid_acc] : 0.3881 0.8757 0.7496 0.8421
[epoch 89][train_loss, train_acc, valid_loss, valid_acc] : 0.2871 0.9112 0.2601 0.8421
[epoch 90][train_loss, train_acc, valid_loss, valid_acc] : 0.2282 0.8935 0.4934 0.8947
[epoch 91][train_loss, train_acc, valid_loss, valid_acc] : 0.2487 0.9053 0.0690 1.0000
[epoch 92][train_loss, train_acc, valid_loss, valid_acc] : 0.1583 0.9290 0.2234 0.8947
[epoch 93][train_loss, train_acc, valid_loss, valid_acc] : 0.3712 0.8698 0.8341 0.7368
[epoch 94][train_loss, train_acc, valid_loss, valid_acc] : 0.3062 0.8994 0.6490 0.8421
[epoch 95][train_loss, train_acc, valid_loss, valid_acc] : 0.2346 0.9112 0.1020 0.8947
[epoch 96][train_loss, train_acc, valid_loss, valid_acc] : 0.3135 0.8935 0.2453 0.8947
[epoch 97][train_loss, train_acc, valid_loss, valid_acc] : 0.4754 0.8639 0.0395 1.0000
[epoch 98][train_loss, train_acc, valid_loss, valid_acc] : 0.4315 0.8580 1.0623 0.7368
[epoch 99][train_loss, train_acc, valid_loss, valid_acc] : 0.2510 0.9231 0.4923 0.7895
[epoch 100][train_loss, train_acc, valid_loss, valid_acc] : 0.2070 0.9172 0.2999 0.8421
[epoch 101][train_loss, train_acc, valid_loss, valid_acc] : 0.1784 0.9290 0.4026 0.8947
[epoch 102][train_loss, train_acc, valid_loss, valid_acc] : 0.1443 0.9349 0.2025 0.8947
[epoch 103][train_loss, train_acc, valid_loss, valid_acc] : 0.1712 0.9231 0.1045 0.8947
[epoch 104][train_loss, train_acc, valid_loss, valid_acc] : 0.1476 0.9467 0.2961 0.8947
[epoch 105][train_loss, train_acc, valid_loss, valid_acc] : 0.1434 0.9527 0.2653 0.8947
[epoch 106][train_loss, train_acc, valid_loss, valid_acc] : 0.1648 0.9290 0.1131 0.8947
[epoch 107][train_loss, train_acc, valid_loss, valid_acc] : 0.1363 0.9349 0.1413 0.9474
[epoch 108][train_loss, train_acc, valid_loss, valid_acc] : 0.1396 0.9408 0.1402 0.9474
[epoch 109][train_loss, train_acc, valid_loss, valid_acc] : 0.2084 0.9053 0.0523 1.0000
[epoch 110][train_loss, train_acc, valid_loss, valid_acc] : 0.1523 0.9349 0.0694 1.0000
[epoch 111][train_loss, train_acc, valid_loss, valid_acc] : 0.1433 0.9467 0.2756 0.8947
[epoch 112][train_loss, train_acc, valid_loss, valid_acc] : 0.1425 0.9349 0.2342 0.8947
[epoch 113][train_loss, train_acc, valid_loss, valid_acc] : 0.1368 0.9290 0.1254 0.8947
[epoch 114][train_loss, train_acc, valid_loss, valid_acc] : 0.2126 0.9053 0.0525 1.0000
[epoch 115][train_loss, train_acc, valid_loss, valid_acc] : 0.1551 0.9172 0.1971 0.8947
[epoch 116][train_loss, train_acc, valid_loss, valid_acc] : 0.1468 0.9408 0.2427 0.8947
[epoch 117][train_loss, train_acc, valid_loss, valid_acc] : 0.2505 0.9053 0.0716 0.9474
[epoch 118][train_loss, train_acc, valid_loss, valid_acc] : 0.1708 0.9290 0.3284 0.8947
[epoch 119][train_loss, train_acc, valid_loss, valid_acc] : 0.1629 0.9349 0.3370 0.8947
[epoch 120][train_loss, train_acc, valid_loss, valid_acc] : 0.1453 0.9408 0.3213 0.8947
[epoch 121][train_loss, train_acc, valid_loss, valid_acc] : 0.1388 0.9527 0.3565 0.8947
[epoch 122][train_loss, train_acc, valid_loss, valid_acc] : 0.1345 0.9586 0.3629 0.8947
[epoch 123][train_loss, train_acc, valid_loss, valid_acc] : 0.1716 0.9290 0.4697 0.8947
[epoch 124][train_loss, train_acc, valid_loss, valid_acc] : 0.2669 0.9112 0.2389 0.8947
[epoch 125][train_loss, train_acc, valid_loss, valid_acc] : 0.1888 0.9290 0.4603 0.8947
[epoch 126][train_loss, train_acc, valid_loss, valid_acc] : 0.1705 0.9290 0.4110 0.8947
[epoch 127][train_loss, train_acc, valid_loss, valid_acc] : 0.1579 0.9349 0.1369 0.9474
[epoch 128][train_loss, train_acc, valid_loss, valid_acc] : 0.1338 0.9527 0.2372 0.8947
[epoch 129][train_loss, train_acc, valid_loss, valid_acc] : 0.2302 0.9231 0.6036 0.8421
[epoch 130][train_loss, train_acc, valid_loss, valid_acc] : 0.1527 0.9231 0.2215 0.8947
[epoch 131][train_loss, train_acc, valid_loss, valid_acc] : 0.1406 0.9172 0.1235 0.9474
[epoch 132][train_loss, train_acc, valid_loss, valid_acc] : 0.1546 0.9290 0.3853 0.8421
[epoch 133][train_loss, train_acc, valid_loss, valid_acc] : 0.1429 0.9467 0.0914 1.0000
[epoch 134][train_loss, train_acc, valid_loss, valid_acc] : 0.1277 0.9408 0.1907 0.8947
[epoch 135][train_loss, train_acc, valid_loss, valid_acc] : 0.1625 0.9349 0.3810 0.8421
[epoch 136][train_loss, train_acc, valid_loss, valid_acc] : 0.1832 0.9408 0.4208 0.8947
[epoch 137][train_loss, train_acc, valid_loss, valid_acc] : 0.1462 0.9467 0.3041 0.8947
[epoch 138][train_loss, train_acc, valid_loss, valid_acc] : 0.1226 0.9290 0.0719 1.0000
[epoch 139][train_loss, train_acc, valid_loss, valid_acc] : 0.1119 0.9527 0.1388 0.8947
[epoch 140][train_loss, train_acc, valid_loss, valid_acc] : 0.1196 0.9586 0.2290 0.8947
[epoch 141][train_loss, train_acc, valid_loss, valid_acc] : 0.1159 0.9467 0.1436 0.8947
[epoch 142][train_loss, train_acc, valid_loss, valid_acc] : 0.1311 0.9467 0.2185 0.8947
[epoch 143][train_loss, train_acc, valid_loss, valid_acc] : 0.1462 0.9467 0.2536 0.8947
[epoch 144][train_loss, train_acc, valid_loss, valid_acc] : 0.1312 0.9408 0.2021 0.8947
[epoch 145][train_loss, train_acc, valid_loss, valid_acc] : 0.1105 0.9527 0.1073 0.8947
[epoch 146][train_loss, train_acc, valid_loss, valid_acc] : 0.1224 0.9527 0.1664 0.8421
[epoch 147][train_loss, train_acc, valid_loss, valid_acc] : 0.1214 0.9467 0.2040 0.8947
[epoch 148][train_loss, train_acc, valid_loss, valid_acc] : 0.3646 0.8698 0.0459 0.9474
[epoch 149][train_loss, train_acc, valid_loss, valid_acc] : 0.1335 0.9527 0.0646 0.9474
[epoch 150][train_loss, train_acc, valid_loss, valid_acc] : 0.1154 0.9467 0.1918 0.8947
[epoch 151][train_loss, train_acc, valid_loss, valid_acc] : 0.1646 0.9349 0.3395 0.8947
[epoch 152][train_loss, train_acc, valid_loss, valid_acc] : 0.1722 0.9290 0.3566 0.8947
[epoch 153][train_loss, train_acc, valid_loss, valid_acc] : 0.1710 0.9349 0.3685 0.8947
[epoch 154][train_loss, train_acc, valid_loss, valid_acc] : 0.1408 0.9527 0.2984 0.8947
[epoch 155][train_loss, train_acc, valid_loss, valid_acc] : 0.1000 0.9586 0.0973 0.9474
[epoch 156][train_loss, train_acc, valid_loss, valid_acc] : 0.1086 0.9527 0.0844 1.0000
[epoch 157][train_loss, train_acc, valid_loss, valid_acc] : 0.1187 0.9586 0.1880 0.8947
[epoch 158][train_loss, train_acc, valid_loss, valid_acc] : 0.1185 0.9704 0.2203 0.8947
[epoch 159][train_loss, train_acc, valid_loss, valid_acc] : 0.1066 0.9467 0.0886 1.0000
[epoch 160][train_loss, train_acc, valid_loss, valid_acc] : 0.1107 0.9408 0.1166 0.8947
[epoch 161][train_loss, train_acc, valid_loss, valid_acc] : 0.1019 0.9467 0.0939 1.0000
[epoch 162][train_loss, train_acc, valid_loss, valid_acc] : 0.1278 0.9467 0.2032 0.8947
[epoch 163][train_loss, train_acc, valid_loss, valid_acc] : 0.1274 0.9467 0.2051 0.8947
[epoch 164][train_loss, train_acc, valid_loss, valid_acc] : 0.1280 0.9467 0.2204 0.8947
[epoch 165][train_loss, train_acc, valid_loss, valid_acc] : 0.1111 0.9527 0.0959 1.0000
[epoch 166][train_loss, train_acc, valid_loss, valid_acc] : 0.1091 0.9527 0.0618 1.0000
[epoch 167][train_loss, train_acc, valid_loss, valid_acc] : 0.0960 0.9763 0.1235 0.9474
[epoch 168][train_loss, train_acc, valid_loss, valid_acc] : 0.1041 0.9704 0.1378 0.8947
[epoch 169][train_loss, train_acc, valid_loss, valid_acc] : 0.1369 0.9349 0.0336 1.0000
[epoch 170][train_loss, train_acc, valid_loss, valid_acc] : 0.1838 0.9172 0.0303 1.0000
[epoch 171][train_loss, train_acc, valid_loss, valid_acc] : 0.7323 0.8521 0.5692 0.8947
[epoch 172][train_loss, train_acc, valid_loss, valid_acc] : 0.7023 0.8580 0.6191 0.8947
[epoch 173][train_loss, train_acc, valid_loss, valid_acc] : 0.1373 0.9586 0.2423 0.8421
[epoch 174][train_loss, train_acc, valid_loss, valid_acc] : 0.1123 0.9408 0.1596 0.8947
[epoch 175][train_loss, train_acc, valid_loss, valid_acc] : 0.1049 0.9467 0.1282 0.8947
[epoch 176][train_loss, train_acc, valid_loss, valid_acc] : 0.1020 0.9527 0.1607 0.8947
[epoch 177][train_loss, train_acc, valid_loss, valid_acc] : 0.1101 0.9467 0.1981 0.8947
[epoch 178][train_loss, train_acc, valid_loss, valid_acc] : 0.1196 0.9349 0.1854 0.8947
[epoch 179][train_loss, train_acc, valid_loss, valid_acc] : 0.1249 0.9349 0.1794 0.8947
[epoch 180][train_loss, train_acc, valid_loss, valid_acc] : 0.1046 0.9527 0.1128 0.9474
[epoch 181][train_loss, train_acc, valid_loss, valid_acc] : 0.1012 0.9527 0.1652 0.8947
[epoch 182][train_loss, train_acc, valid_loss, valid_acc] : 0.0978 0.9586 0.1464 0.8947
[epoch 183][train_loss, train_acc, valid_loss, valid_acc] : 0.0942 0.9704 0.1168 0.9474
[epoch 184][train_loss, train_acc, valid_loss, valid_acc] : 0.0954 0.9586 0.0750 1.0000
[epoch 185][train_loss, train_acc, valid_loss, valid_acc] : 0.0927 0.9586 0.1452 0.8947
[epoch 186][train_loss, train_acc, valid_loss, valid_acc] : 0.0871 0.9645 0.1066 0.9474
[epoch 187][train_loss, train_acc, valid_loss, valid_acc] : 0.0994 0.9586 0.1932 0.8421
[epoch 188][train_loss, train_acc, valid_loss, valid_acc] : 0.1450 0.9527 0.3484 0.8421
[epoch 189][train_loss, train_acc, valid_loss, valid_acc] : 0.1302 0.9467 0.2587 0.8947
[epoch 190][train_loss, train_acc, valid_loss, valid_acc] : 0.1019 0.9467 0.1094 0.9474
[epoch 191][train_loss, train_acc, valid_loss, valid_acc] : 0.0916 0.9645 0.1315 0.8947
[epoch 192][train_loss, train_acc, valid_loss, valid_acc] : 0.1003 0.9704 0.1644 0.8947
[epoch 193][train_loss, train_acc, valid_loss, valid_acc] : 0.0998 0.9586 0.0826 1.0000
[epoch 194][train_loss, train_acc, valid_loss, valid_acc] : 0.0995 0.9645 0.1191 0.8947
[epoch 195][train_loss, train_acc, valid_loss, valid_acc] : 0.0976 0.9645 0.0847 1.0000
[epoch 196][train_loss, train_acc, valid_loss, valid_acc] : 0.1505 0.9408 0.4069 0.8421
[epoch 197][train_loss, train_acc, valid_loss, valid_acc] : 0.1829 0.9467 0.4664 0.8421
[epoch 198][train_loss, train_acc, valid_loss, valid_acc] : 0.1672 0.9467 0.3912 0.8947
[epoch 199][train_loss, train_acc, valid_loss, valid_acc] : 0.1105 0.9586 0.2056 0.8947
[epoch 200][train_loss, train_acc, valid_loss, valid_acc] : 0.0926 0.9763 0.1211 0.9474
[epoch 201][train_loss, train_acc, valid_loss, valid_acc] : 0.1062 0.9467 0.0642 1.0000
[epoch 202][train_loss, train_acc, valid_loss, valid_acc] : 0.1116 0.9408 0.0669 0.9474
[epoch 203][train_loss, train_acc, valid_loss, valid_acc] : 0.0885 0.9704 0.0851 1.0000
[epoch 204][train_loss, train_acc, valid_loss, valid_acc] : 0.0869 0.9645 0.1253 0.8947
[epoch 205][train_loss, train_acc, valid_loss, valid_acc] : 0.0849 0.9586 0.1025 1.0000
[epoch 206][train_loss, train_acc, valid_loss, valid_acc] : 0.0841 0.9645 0.0883 1.0000
[epoch 207][train_loss, train_acc, valid_loss, valid_acc] : 0.0906 0.9645 0.1607 0.8947
[epoch 208][train_loss, train_acc, valid_loss, valid_acc] : 0.0884 0.9586 0.1216 0.8947
[epoch 209][train_loss, train_acc, valid_loss, valid_acc] : 0.0888 0.9586 0.1133 0.8947
[epoch 210][train_loss, train_acc, valid_loss, valid_acc] : 0.0877 0.9645 0.1294 0.8947
[epoch 211][train_loss, train_acc, valid_loss, valid_acc] : 0.0962 0.9645 0.2015 0.8421
[epoch 212][train_loss, train_acc, valid_loss, valid_acc] : 0.1026 0.9467 0.2036 0.8421
[epoch 213][train_loss, train_acc, valid_loss, valid_acc] : 0.0952 0.9645 0.1717 0.8947
[epoch 214][train_loss, train_acc, valid_loss, valid_acc] : 0.1174 0.9349 0.2464 0.8421
[epoch 215][train_loss, train_acc, valid_loss, valid_acc] : 0.0916 0.9645 0.1494 0.9474
[epoch 216][train_loss, train_acc, valid_loss, valid_acc] : 0.0880 0.9645 0.1460 0.8947
[epoch 217][train_loss, train_acc, valid_loss, valid_acc] : 0.0816 0.9645 0.0792 1.0000
[epoch 218][train_loss, train_acc, valid_loss, valid_acc] : 0.2424 0.9112 0.1127 0.9474
[epoch 219][train_loss, train_acc, valid_loss, valid_acc] : 0.2097 0.9231 0.1182 0.9474
[epoch 220][train_loss, train_acc, valid_loss, valid_acc] : 0.0946 0.9645 0.1077 1.0000
[epoch 221][train_loss, train_acc, valid_loss, valid_acc] : 0.1282 0.9408 0.2807 0.8421
[epoch 222][train_loss, train_acc, valid_loss, valid_acc] : 0.1158 0.9527 0.2489 0.8421
[epoch 223][train_loss, train_acc, valid_loss, valid_acc] : 0.0873 0.9763 0.1128 0.8947
[epoch 224][train_loss, train_acc, valid_loss, valid_acc] : 0.0843 0.9586 0.0668 1.0000
[epoch 225][train_loss, train_acc, valid_loss, valid_acc] : 0.0909 0.9645 0.0477 1.0000
[epoch 226][train_loss, train_acc, valid_loss, valid_acc] : 0.1078 0.9408 0.0369 1.0000
[epoch 227][train_loss, train_acc, valid_loss, valid_acc] : 0.0846 0.9586 0.0708 1.0000
[epoch 228][train_loss, train_acc, valid_loss, valid_acc] : 0.0847 0.9763 0.1252 0.9474
[epoch 229][train_loss, train_acc, valid_loss, valid_acc] : 0.0921 0.9645 0.1874 0.8421
[epoch 230][train_loss, train_acc, valid_loss, valid_acc] : 0.0826 0.9822 0.1212 0.9474
[epoch 231][train_loss, train_acc, valid_loss, valid_acc] : 0.0833 0.9704 0.1156 0.9474
[epoch 232][train_loss, train_acc, valid_loss, valid_acc] : 0.0930 0.9645 0.1469 0.8947
[epoch 233][train_loss, train_acc, valid_loss, valid_acc] : 0.0980 0.9527 0.1581 0.8947
[epoch 234][train_loss, train_acc, valid_loss, valid_acc] : 0.1239 0.9467 0.2706 0.8421
[epoch 235][train_loss, train_acc, valid_loss, valid_acc] : 0.1161 0.9408 0.2410 0.8421
[epoch 236][train_loss, train_acc, valid_loss, valid_acc] : 0.0902 0.9704 0.1100 0.9474
[epoch 237][train_loss, train_acc, valid_loss, valid_acc] : 0.0834 0.9704 0.1009 0.9474
[epoch 238][train_loss, train_acc, valid_loss, valid_acc] : 0.1081 0.9408 0.0439 1.0000
[epoch 239][train_loss, train_acc, valid_loss, valid_acc] : 0.1097 0.9408 0.0449 1.0000
[epoch 240][train_loss, train_acc, valid_loss, valid_acc] : 0.0986 0.9645 0.0801 0.9474
[epoch 241][train_loss, train_acc, valid_loss, valid_acc] : 0.1016 0.9645 0.1881 0.8947
[epoch 242][train_loss, train_acc, valid_loss, valid_acc] : 0.0942 0.9704 0.1878 0.8947
[epoch 243][train_loss, train_acc, valid_loss, valid_acc] : 0.0882 0.9704 0.1592 0.9474
[epoch 244][train_loss, train_acc, valid_loss, valid_acc] : 0.0848 0.9467 0.0792 0.9474
[epoch 245][train_loss, train_acc, valid_loss, valid_acc] : 0.0858 0.9704 0.1193 0.9474
[epoch 246][train_loss, train_acc, valid_loss, valid_acc] : 0.1078 0.9467 0.1988 0.8947
[epoch 247][train_loss, train_acc, valid_loss, valid_acc] : 0.1268 0.9408 0.2697 0.8421
[epoch 248][train_loss, train_acc, valid_loss, valid_acc] : 0.1071 0.9408 0.2166 0.8947
[epoch 249][train_loss, train_acc, valid_loss, valid_acc] : 0.0833 0.9645 0.0947 0.9474
[epoch 250][train_loss, train_acc, valid_loss, valid_acc] : 0.0823 0.9645 0.0778 1.0000
[epoch 251][train_loss, train_acc, valid_loss, valid_acc] : 0.0784 0.9763 0.0877 0.9474
[epoch 252][train_loss, train_acc, valid_loss, valid_acc] : 0.0786 0.9763 0.1281 0.9474
[epoch 253][train_loss, train_acc, valid_loss, valid_acc] : 0.0831 0.9763 0.1578 0.8947
[epoch 254][train_loss, train_acc, valid_loss, valid_acc] : 0.0813 0.9645 0.1531 0.8947
[epoch 255][train_loss, train_acc, valid_loss, valid_acc] : 0.0804 0.9645 0.1395 0.8947
[epoch 256][train_loss, train_acc, valid_loss, valid_acc] : 0.0875 0.9645 0.1764 0.8421
[epoch 257][train_loss, train_acc, valid_loss, valid_acc] : 0.0838 0.9763 0.1554 0.8421
[epoch 258][train_loss, train_acc, valid_loss, valid_acc] : 0.0885 0.9704 0.1741 0.8421
[epoch 259][train_loss, train_acc, valid_loss, valid_acc] : 0.0874 0.9645 0.1585 0.8947
[epoch 260][train_loss, train_acc, valid_loss, valid_acc] : 0.0800 0.9763 0.1045 0.9474
[epoch 261][train_loss, train_acc, valid_loss, valid_acc] : 0.0773 0.9822 0.0649 1.0000
[epoch 262][train_loss, train_acc, valid_loss, valid_acc] : 0.0770 0.9822 0.0642 1.0000
[epoch 263][train_loss, train_acc, valid_loss, valid_acc] : 0.0752 0.9822 0.0851 1.0000
[epoch 264][train_loss, train_acc, valid_loss, valid_acc] : 0.0771 0.9822 0.1043 1.0000
[epoch 265][train_loss, train_acc, valid_loss, valid_acc] : 0.0797 0.9763 0.1193 0.8947
